,shap_mean_abs_maturity_1,shap_mean_abs_maturity_2,shap_mean_abs_maturity_3,shap_mean_abs_maturity_4,shap_mean_abs_maturity_5,shap_mean_abs_maturity_6,Total Feature Importance,Total Feature Importance %,Cumulative Feature Importance %
US_6m_MA5,0.009663985035011438,0.006344135669742834,0.003491333652778699,0.0011114093231446886,0.00010117843981519022,0.0031323226019852337,113.65521923055448,0.5095728535911196,89.80484613587338
SPX  Index,0.07438032327618721,0.0295384435041685,0.05098457720994305,0.02572627341436965,0.03702170310692024,0.00538889497192851,113.06011560673872,0.5069047081788526,90.31175084405223
GSCI,0.0037357144888896633,0.0047854208767099385,0.002277851214075817,0.0017804890301807927,0.006678833220529595,0.004554129972435718,113.0343558517838,0.5067892143904542,90.81854005844268
GJGB2  Index,0.005931491198326514,0.0013939724033662395,0.00028704893277212536,0.007607327453027877,0.0017784415907309053,0.005462311555493752,112.38502335366569,0.5038779339738084,91.32241799241649
US_6m_MA10,0.0045104662592290465,0.004459819008552371,0.0025381759034891374,0.00047968195791246585,0.0029110718043769703,0.0073830352902867925,111.74623939707497,0.5010139479132312,91.82343194032973
EBBSLONG  Index,0.008975384002624626,0.0007656016412918631,0.0981206379150185,0.051560918612987505,0.03699212124907871,0.05396057819135209,111.56888731983999,0.5002187903771429,92.32365073070687
VIX,0.002349845215449487,0.009576140936251839,0.002621895209071841,0.00449322437348174,0.0016658327768657752,0.0012937126918700303,111.10228851947024,0.49812679597691834,92.82177752668379
EURJPY   Index,0.005817642810397027,0.0002816941055029939,0.0039196758829283095,2.9367771792175866e-05,0.0048507130605486,0.006927269095398531,110.45654696256521,0.49523161553503325,93.31700914221882
CPEXEMUY  Index,0.05926764300202837,7.21221477472419e-05,0.06546070061903995,0.07869703454662605,0.0702989824154654,0.03357245360843266,110.17413704279188,0.49396543145940885,93.81097457367824
CS,0.0006527171576554213,0.0014128778546959643,0.0009484098838125264,0.007271508176641563,0.001732341841233444,0.009528937679204779,109.80566453318177,0.49231338600594826,94.30328795968418
EBBSDEPF  Index,0.05942934542786411,0.14148520747536322,0.10439974295930508,0.09889964771151455,0.04210179345179093,0.03178260710400535,109.59971846250261,0.49139002738122045,94.7946779870654
ER4  Index,0.0017780474154278636,0.004588015843182802,0.001563740661367774,0.004964594729244709,0.006252642255276442,0.001274800393730402,109.13391183721016,0.4893015846957119,95.28397957176111
ER3  Index,0.0021733178291469812,0.004600885324180126,0.00762645760551095,0.001461841631680727,0.0012769263703376055,0.002241515088826418,108.45289362465017,0.48624824146808804,95.7702278132292
V2X  Index,0.004399167083095943,0.0025992367073767106,0.004679274456610285,0.0027865749379390784,0.0006499588208127395,0.003070368852205902,107.7585844346635,0.48313530818080674,96.25336312141
HCS,0.0026200261204456874,0.0048307262172989736,0.0042087778195672235,0.0007946668375545543,0.0012372597027429922,0.0030908205934165756,107.04874345047428,0.47995273813819855,96.7333158595482
ED5  Index,0.00029678555125337925,0.001130777333577952,0.010030940150412546,0.000815292641921481,0.00043937723467024625,0.002972786616394651,106.33201080986227,0.47673926937353334,97.21005512892174
EUUCEMU  Index,0.0011309685435364285,0.005439594788371616,0.0006225779687331428,0.0005172067883650944,0.0033032678163229363,0.00398206934509672,105.61305711612992,0.4735158425234923,97.68357097144523
GJTB3MO  Index,0.0017596401242555982,0.0008546241249740315,0.003153617444909975,1.6706755200761382e-06,0.0016036710293964639,0.005053509481170103,104.84948492624004,0.4700923687722719,98.1536633402175
PMI_release,0.0022193206513523764,0.00309345382471589,0.002022710460931619,0.00126742256201725,0.0014660986440442867,0.0018563893701870192,104.1048532025411,0.4667538145475862,98.6204171547651
INF_release,0.0022152043106093864,0.002792431565724571,0.002297135806485489,0.0008327783198504798,0.0009400841050424172,0.0019061560131462378,103.34629874677806,0.46335283779311515,99.0837699925582
CU_release,0.003934564262290973,0.001990264753467076,0.001995705794163363,0.000482986121529243,0.0019420496227442925,0.00011247239245535451,102.58736162774007,0.45995014536893436,99.54372013792714
UN_release,0.0011137938902833204,0.0015008320633051204,0.002076004785741725,0.00018311277222474268,0.0010986340300293003,0.0012456650770459625,101.76874099339531,0.45627986207287713,100.00000000000001
